user_id,items_count
76561198060119177,108
76561198065777651,8
76561198070843690,18
76561198049005159,18
CriticalTiming,219
76561198078065300,88
76561198072474983,38
commandra,153
76561198214714795,4
grimnoddy,129
sellingsaucymemes,93
Crowmium,61
76561198028908163,120
76561198001530538,81
76561198058328146,28
76561198068998483,41
76561198068952127,40
death19981998,67
76561198054337231,75
tittysprinklesontoast,120
zomutt,65
Corvus_bellator,147
76561197993193212,0
76561198052250748,22
76561198034254158,23
76561198090215452,15
CRUBIK19,17
76561198081163801,16
CruelZor,0
76561198099337111,0
76561198060293637,46
CrushedGPS69,18
76561198044570805,4
crustyoldkiller,24
KaptainPlayz,52
Millencolin_66,341
SouthernCrux,0
crnza,81
76561198069761514,21
SadisticAss,267
cry0sin,48
76561198051583152,16
chromixprowl,36
HeartDawn,36
76561198024281595,113
th14f,4
76561198054924361,0
76561198064945201,11
crystallinevoid,154
Crystaldemon,28
I_Am_Krazy_For_ApplePie,0
76561198023152575,81
76561198093722743,51
guess-ill-see-you-in-hell,22
Cry-Z,0
OptioMajoris,72
76561198046046184,99
76561198091497262,0
JDLGPDG,0
76561198071633312,26
76561198096624836,9
HarryFountain,20
76561198076583990,91
ArashiKasumi,16
76561198070407298,71
absolutelyNobody,48
76561198043167692,119
76561198075738409,114
76561197970972400,60
cuckox,207
wonglihwen,0
76561198006899187,101
76561198052913058,25
Pipo1041,4
comin4datbooty,464
76561198001553356,51
76561198106988051,22
phazorr,0
lalabahh,74
76561198065340769,84
76561198056633782,24
76561198044157510,30
cupcake5870,41
76561198086085936,19
76561198089125974,78
CupMan77,50
76561198098816605,90
curlboy,25
76561198126504979,18
curlybob619,137
76561198072941115,31
76561198045849118,34
76561198083505483,30
76561198095207804,26
76561198011210463,31
cuseofthekin,52
munchables,191
76561198082715448,36
taylordanielgreen,43
mocebunny,54
76561198073587958,39
johnvu3,153
76561197999950218,122
76561197983237729,73
CuzySato,155
76561198069412017,61
antonishin228,5
spencerp2001,86
jonalance,93
zerobeat117,162
76561198090378871,20
CyberFreak_,103
76561198067547987,15
DTC1000,480
cybja,43
76561198087543295,17
cyborglamb,62
cyckath,333
76561198129275085,0
Hybridation,108
YANZHUO,0
NoSuccessWithoutSacrifice,71
GhostBiatch,13
MLGsoPro,39
76561198049650989,385
76561198027940643,0
cyldman,235
005577,231
L_Monsta,49
mrwarhammer160,0
76561198029821531,165
76561198086857424,100
76561198029104153,70
cyperior,57
cyphertails,167
Cyradus,151
76561198082271539,20
cyrus2233,129
76561198085793579,93
czarenne,312
76561198050873187,42
76561198096336316,28
markbodyshot,68
76561197991048959,41
docnoobius,305
76561198087021056,28
D3LTAS-L1GHT,116
76561198050823592,18
EthanDennisMcKormick,20
76561198049213233,0
76561198089789222,33
Darell3,277
76561197989360667,103
disckord,34
kurouminami,5
76561198059586391,0
vapordave,103
76561197967100363,0
76561198015738299,0
Brenzy,68
Image_Nation,125
76561197971693646,35
instinctranger,78
76561198019112245,16
76561198033433261,175
76561198149955367,36
76561198064654914,26
76561198039000328,27
76561197972180709,131
76561198080212791,79
76561198073591189,15
d3ug,119
D3ZIO,94
PLZGIVEMEANOOSE,80
76561198040930407,131
76561198051369576,30
WheezY21,0
lolmonkey246,45
DaBoit,63
DABOSSalreadytaken,57
76561198038221871,54
76561198133701524,54
tBt-DAKING,21
BrahJimbo,88
76561198076307474,63
76561198063108337,0
76561198068288229,8
daslimeking,197
proterg,22
76561198036004633,0
devick,284
Tobuscus5001,275
daarons,89
tinhbao101,84
jacoloco,21
76561197996767783,81
haiimcrumb,52
76561198031449899,86
76561198058175166,25
76561198047316723,24
76561198057596243,23
dacslc,24
DadTheBad,15
76561198060181391,164
retardedfinger,41
andreyh,13
76561198077268145,0
FlNALIZE,43
76561198059157917,137
76561198025343046,70
pranav69,10
ytCremzy,26
Sammich_M,25
dading,21
daedae1409,33
76561198013427907,92
76561198041163483,294
76561198082590747,51
daemonsmith,81
76561197996744185,219
76561198066140045,13
76561198015968484,70
76561198049665530,84
76561198099488712,35
DAFATGUY0608,159
76561198011305233,26
76561198083885205,38
SiteYouAreEll,49
dagboy4,38
76561198036131771,42
76561198068654613,75
wdai,16
76561198044600100,45
76561198104235208,18
daimlermax,128
whaleiouse,46
DajTh3Dj,19
76561198070917100,120
DakotaCaine,82
dalburgers,0
76561198058693200,0
machanik,67
frank_1999,203
lukewheeler,149
76561198069450736,21
76561198065430451,0
dalilg,64
76561198091434225,63
76561198062528742,28
76561198027724520,49
76561198055531259,44
76561198079750272,96
AdamRE6,47
76561198073252759,28
76561198059103891,20
damisato,231
76561198061850349,10
keptiin,0
ssdjr,57
76561198057950387,121
ChronicHazard,37
damoizzle,20
76561198078627011,0
76561198075023672,42
jex558,26
76561198049529520,77
Dabeh,384
76561198026228445,0
justicemelt,0
OGRarity,53
76561198035716480,0
76561198058336480,15
76561198078533689,27
76561197995961425,77
76561198069618446,192
DancingIpod,0
76561198056483646,4
dandeloinz,39
76561198031646652,58
djacko,104
zamy88,35
76561198091611417,25
76561198045842788,6
DangerousHydra,181
dangles75,481
76561198077117913,73
76561198040642262,45
danhopalot,69
76561198016761464,178
fivetwothreesevenfive,210
76561198079007711,31
871901,11
keroy1337,13
76561198052971839,42
daniel01ricardo,163
danield123dd,0
danielm0f0,44
76561198091254300,44
76561198107673486,114
dpuser,78
cetrox,154
daninjaXD,65
76561198044820634,49
76561198039412282,16
danjampit,29
76561198092345811,86
76561198168252136,37
deothante,361
76561197992870209,99
regansmash1,107
moosashi,3
76561198050553497,48
NXJUPTUS,75
Excentricity,107
nivlacoaix,49
fabking,122
76561198054531573,32
76561198024382244,23
DM420,371
420dankmemer,53
whofckcares,51
76561198064992530,51
76561198234911980,32
dann3993,52
danqy,90
dokutora,84
76561198055118051,5
danny0727,8
76561198089084860,20
76561198095431786,80
danmarcantonio,153
76561198059368207,80
76561198064894873,139
danielguerin,112
dannyelev8,97
DannyK999,108
iLaGGaH,99
o_danone,63
Danoneeno,0
76561198021865838,0
stuffexplodes,38
76561198002557471,245
76561198030287678,118
76561198010149795,31
danthettt,66
008port,71
OvenMaker,99
76561198095226942,54
76561198044599511,0
76561198065514797,154
danwho97,429
danxdanx,98
76561198088595688,23
Danzzzzfdfdz,34
76561198079354062,36
76561197974180292,147
ch3ckz,244
76561198098054379,1
76561198006158702,0
76561197995108212,22
darby,222
Darcasaurs,0
76561198071650293,77
76561198062387277,260
76561198079005022,31
xDared,87
balaiom,100
76561198033164288,28
76561198054577457,4
76561198073244778,17
nikolascortes,19
mod-tap,303
76561198095075097,14
76561198092418831,6
76561198061818198,21
DarkTitan9174,82
76561198061957830,121
76561198062855815,19
76561197969744612,555
DARK-DX,60
76561198040576023,0
76561198036195425,159
76561198070732181,62
DarkangelZenon,113
76561198014988528,260
76561198138966672,96
76561198079344227,98
76561198120785462,0
76561198009205155,153
76561198069099637,36
76561198046494652,0
76561198044743294,28
DarkerPlaysGames,219
76561198076745258,13
76561198063253945,0
76561197962738675,64
76561198099728433,19
76561197976455887,233
76561198049864312,0
Darkfuji,231
76561198086237644,0
76561198019905604,136
CREEPER_1,0
76561198075455531,91
76561198066986171,53
76561198105242944,49
drakeliop,36
76561198083965274,9
eliteboy,26
76561198121734645,50
DarkNinja1369,144
76561198016439867,120
aidenisbae,154
Darkos___,105
76561198088209379,72
76561198043403118,132
76561198054403376,106
76561198077791611,169
drkmoon,35
DarkSidious14,75
76561198081843141,29
76561198065890757,16
76561198042122257,0
76561198091765086,99
DarkStarHarry,65
76561198098083120,51
xDarktailz,174
76561198051255089,98
theofficiald4rk,254
76561198039480319,0
76561198098846424,27
TheDarkWolfized,0
76561198078222266,23
76561197960478966,36
kenzaka482,170
76561198062145857,0
76561198084441276,74
76561198080607660,32
76561198044109198,19
76561198077033210,12
76561198081562862,5
76561198020691146,0
76561198040822244,0
76561198086856932,0
76561198153230997,23
Darrix2364,0
Darth_Cookie,299
76561198071277673,82
76561198086509186,23
shieldisfullofdicks,0
Azgrai,319
76561198017659661,223
76561198065928066,131
76561198049711406,114
76561198091885821,173
76561198043022568,396
76561198044998257,20
Aragnum,648
DarthVaderRidingCharizard,86
76561198062298425,59
76561197970749131,0
gege4496,125
76561197976984468,196
76561198055305917,52
76561198077036791,72
Darvenom,91
ilovehamstersandbunnies,98
76561198085296161,64
76561198108000725,105
DasKrow,606
jakeman7,41
76561198056738577,9
memesyouneedemigotem,79
76561198072285283,23
76561198103445461,32
76561198033520961,166
76561198083833849,10
cowslender,54
76561198087170428,93
76561198094280995,23
76561198075900533,0
Rule_34_is_always_right,151
76561198092971472,21
76561198057426716,28
scoutcrap1,86
flynnnz,41
76561198088889521,52
jxpjax,0
76561198009168905,55
76561198043463874,204
datobyha,183
dickspitarm,104
DAT_BOl,33
76561198071035619,59
76561198070594963,36
76561198071716011,5
mrdamage66,12
76561198085042163,195
76561197985415736,21
76561198076909220,0
76561198075812984,0
76561198094082112,60
76561198087173211,0
76561198029623566,25
76561198068056922,0
DaveyCake,84
davidkhumsri,52
76561198043929272,59
johngray40,130
panudichaum,36
76561197972059969,186
DavidDoDecree,111
76561198081563221,50
76561198074391007,6
76561198047049199,122
76561197970828806,158
76561198056440895,0
SwagDavy,82
76561198065070561,60
76561198078154199,58
ec7yp4,11
kismardawn,96
fishymaster,58
76561198031394484,347
76561197997379770,51
dax246,76
Lotte88,0
76561198023971448,97
76561197998514592,100
76561198057276303,65
dazarmo,54
76561198022908298,56
Dazie,40
DazzaMH,90
76561198012215749,0
76561198068783456,6
76561198041782965,172
76561198054357544,54
DazzaLCFC,0
76561198068919503,32
76561198078267210,20
76561198068092609,32
TheHiddenBlade_chile,3
76561198055761972,7
da_seano,96
76561198069207594,58
Da_Stel_,238
76561198002249227,74
76561198091979082,13
DBZfreakMBB,255
76561198060107269,57
dc1337ace,23
76561198062422965,20
DCHuckels97,92
Hexus_One,98
dcrschannel,153
76561198091910391,123
Kaethan,67
76561198038261451,135
76561198053454865,32
76561198072803232,17
underurskin,45
deacansharp,55
ultrakillsource,0
76561198097446118,101
seinfeldspitstain,81
76561197971119511,1595
76561198071095454,57
dead_triton,299
76561198076352288,12
76561198060347123,43
76561198045191921,86
76561198075865539,109
deadlyUK,88
DeadlyLankan,60
76561198079603178,87
76561198061839715,63
DeadNinja006,45
76561198059736433,61
76561198026023759,51
AZA1498,180
76561198068489709,0
76561198022005641,113
imdeadset,69
76561198082298798,11
deadslinky,95
CosmicFellow,239
Bindalee,28
76561198064663093,21
76561198066593375,34
DefMind,44
76561198058797140,43
76561198027187882,61
76561197977058418,17
76561198028215261,233
76561198078807139,14
76561198077353488,59
Hfzdnx,58
76561198053666288,81
76561198013341259,283
macca1138,186
76561198051380946,51
76561198073638584,0
76561198057685527,119
deathbycaffeinee,55
deathbymoon12,201
deathclef,55
12839201,0
76561198050614447,38
76561197971860091,0
76561198071984034,1
76561198060426293,72
76561198039615816,113
deathlyburrito,5
76561198056640932,24
76561198028855833,515
76561198045880039,151
Jayden028,3
76561198073138517,40
76561197980298230,41
76561198066468003,115
76561198085783540,4
2222455,131
76561198078121191,15
76561198180905314,21
DebaKLe,250
76561198043450950,0
76561198048741633,140
Deboroth,253
debstup,0
debuffsau,79
76561198011403714,221
decanza,12
76561198027185480,158
76561198076211768,43
76561198091469382,47
76561198089130057,18
Punpun420,0
76561198084302122,31
76561198085312971,5
dmaster4391,18
76561198022675831,237
76561198010443610,102
deedzalegend,13
Saradrunch,67
76561198080472384,57
76561198088829844,3
firenze17,66
76561198077971454,58
noeop,39
527788235,245
313134,378
76561198046525566,0
76561198015211998,20
76561198080224976,26
76561198085136299,90
defalt14,0
76561198103713177,57
SeahDefault,0
76561198055308765,61
Default_smile,74
76561198040843361,15
76561198060808593,19
LameGames,132
123123718417671290,0
76561198085514510,0
76561198006106569,52
76561198044208135,0
dekkybeno,19
PSDel,231
76561198057674714,71
pthbt,84
76561198096238909,1
Delcari2,46
76561198087485459,12
76561198067076442,0
OGDelicate,89
76561198069178362,35
76561198019095098,8
76561197968314652,414
76561198019596100,206
76561198088473518,0
DELIsauce,175
76561198077598488,14
delliance,20
Delorien,57
76561198025728447,26
76561198059510283,0
iDelta,28
76561198017092401,225
76561198062746596,0
Deludere,105
auzziekid94,166
76561198055068173,96
76561198088852650,0
demdem321,214
deadawesome,0
76561198097287557,0
SnowBlind_Dave,95
demesta,109
DemetreBoujesus,13
76561198091563407,115
76561198077262819,0
GabenRulesSteam,23
demolimaster,67
76561198052400122,0
tommyho626,10
DemonSpider,0
76561198088757537,0
76561198086616058,75
76561198061749731,34
76561198099684383,35
demonicgoku,78
76561198041243029,176
mattmau7,105
76561198049231632,120
76561198067804756,25
76561198005780534,144
DemoPanTheNigga,103
xVIRUSx9,62
captainerickub,132
76561198000595834,129
76561198081815917,42
76561198084562186,22
denglong,0
pannouz,58
76561198068237685,10
Plastyck,145
76561198082226936,20
DenniPB,56
76561198044682938,9
76561198045422302,63
76561198077604964,7
76561198020127647,51
DeNo64,265
76561198045882959,47
examiner,0
76561198081333043,77
KamuKambing,92
76561198046954467,241
yenzel,33
76561198151586421,42
76561198049798238,21
deoxidecsgo,124
Deeppainkillers,27
76561198071561935,0
76561198083633997,0
wahlords,142
calstormgamer123,71
76561198041882833,127
76561198063016498,154
76561198073847075,20
76561198072388210,40
76561198035682303,105
xspira2,0
76561198052117413,47
76561198074727993,125
76561197991633595,176
derplaymc,55
derpdrake,8
DerpLord_,76
76561198089531798,135
76561198063991519,78
76561198069139035,39
76561198041111114,70
76561198066827692,0
76561198047973364,145
76561198083757544,146
76561198165280229,76
vermelho-cereja,11
76561198049914517,72
76561198009171558,111
djfordj,0
h8trsRb8trs,39
76561198063371694,88
76561198087000746,138
76561198038477932,102
76561198082928862,40
kierensimpson,170
kingofthemellons,34
Destero,0
76561198098009605,16
76561198074056771,62
destinyhope90,0
theevildude,0
76561198073266951,52
76561198071966424,0
Destroyerv1,159
destructive_entity,63
76561198075818480,42
76561198096180619,6
desulax,98
76561198062577557,101
76561198094582488,18
detailmovie,214
Detective_bot,52
76561198063074670,117
76561198042123549,0
76561198085222599,28
Dinosaurx,47
76561198075724165,109
76561198032659071,136
76561198062300914,75
patodomau,58
76561198087288648,1
76561198040532177,0
76561198071703246,44
therealdevastator,0
76561198095637062,67
76561198092431676,73
dontgohere,85
76561198070514157,87
DEVILFIGHTERR,25
76561198081154848,0
76561198076708943,0
76561198083306954,199
76561198035941275,74
76561198100676286,1
DevishTheOneAndOnly,70
76561197972701676,38
devolutiion,10
76561198062326686,168
76561198047274678,25
Dev0ur,0
BuffinMutton,79
76561198089085067,14
d1kitty,59
76561198084360124,76
KoringaStation,7
76561197997799418,15
76561198013537437,109
76561198099034624,0
76561198096044584,14
dexterthelex,0
tehdez,275
26070,36
76561197995292366,0
DeZire26,48
deztroyeer,178
Dezz_,6
ALLTHEMILK,44
76561198042309011,250
76561198034635985,40
greenfern,29
TheWatchdogEM,95
DiamondMaiden,0
zimmer500,89
Priceless612,114
76561198007481470,94
76561198061097866,63
dhivz,106
76561198080451409,13
76561198050612125,0
76561198027369898,180
SenorDiablo,0
76561198033997199,90
diablowe,0
timchris2,52
76561198133121915,15
diabolical666,471
76561198065223479,35
Ch4osCosmo,293
Fallen_dingo,116
Aika2013,59
therealmrandersen,57
76561198021875174,27
altitude54,165
DickRichardJohnson,74
HEREWEGOOOOOOOOdikmedaddyOOOO,115
76561198039807502,33
SpaceLegolas,502
Dickpotato,30
captfeijoa,18
76561198055773402,138
Angelurtz,124
76561198072137797,5
teejamon,232
76561198064781393,14
AestheticKing,268
76561198086248448,0
76561198039481909,0
76561198046563641,56
dickycabeza,0
76561198051628503,0
9Han,32
awesomaster,90
obliviouscrunch,93
flashv2,9
76561198079582022,104
Diddoms,71
76561198144337166,47
subtlememe,125
76561198072192831,21
76561198075606013,50
76561198106325217,30
76561198082554293,49
76561198060623460,102
76561198080966967,8
76561198074763222,31
76561198038362814,75
76561198032535073,155
76561198071282547,161
diet_cola,269
diet_crack,0
76561198102405632,156
76561198028218435,58
76561198056568217,91
mrnugget145,38
76561198004280008,135
76561198086232583,162
76561198018768965,0
DigitalAlarm,83
76561198085975327,52
angryangryangry,27
76561198054126423,58
jkajkablamblam,93
76561197997032842,54
